dataset_id,source_id,record_type,model,scenario,scenario_family,geography,geography_code,region_level,year,metric,technology,technology_detail,scope,value,unit,source_value,source_unit,source_variable,upstream_status,source_vintage,source_file
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2013,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,3791.20743,TWh,3791207.43,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2013,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.92599,TWh,925.99,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2013,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,18467.76426,TWh,18467764.26,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2013,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2476.94564,TWh,2476945.64,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2013,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,103.06264,TWh,103062.64,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2013,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,5035.76452,TWh,5035764.52,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2013,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,137.36501,TWh,137365.01,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2013,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,636.55551,TWh,636555.51,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2013,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,88.98817,TWh,88988.17,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,428.78185,TWh,428781.85,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,15811.86669,TWh,15811866.69,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,77.34367,TWh,77343.67,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,3895.42192,TWh,3895421.92,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.99916,TWh,999.16,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,18544.82617,TWh,18544826.17,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2533.3903,TWh,2533390.3,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,107.31483,TWh,107314.83,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,5307.35264,TWh,5307352.64,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,192.59035,TWh,192590.35,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,712.21569,TWh,712215.69,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2014,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,92.25435,TWh,92254.35,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,456.38175,TWh,456381.75,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,15975.10814,TWh,15975108.14,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,81.22885,TWh,81228.85,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,3897.49759,TWh,3897497.59,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,1.008,TWh,1008.0,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,18748.7036,TWh,18748703.6,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2569.7237,TWh,2569723.7,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,109.841,TWh,109841.0,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,5516.4143,TWh,5516414.3,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,252.30159,TWh,252301.59,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,827.99652,TWh,827996.52,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2015,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,94.03076,TWh,94030.76,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,471.31112,TWh,471311.12,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,16195.75287,TWh,16195752.87,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,83.24084,TWh,83240.84,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,4037.65967,TWh,4037659.67,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,1.04385,TWh,1043.85,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,19039.06199,TWh,19039061.99,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2605.68171,TWh,2605681.71,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,123.2163,TWh,123216.3,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,5871.12994,TWh,5871129.94,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,324.82814,TWh,324828.14,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,953.04633,TWh,953046.33,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2016,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,114.41112,TWh,114411.12,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,493.86134,TWh,493861.34,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,16599.93183,TWh,16599931.83,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,86.70504,TWh,86705.04,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,4089.2074,TWh,4089207.4,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,1.04956,TWh,1049.56,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,19485.27742,TWh,19485277.42,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2633.42555,TWh,2633425.55,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,130.90325,TWh,130903.25,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,6237.91755,TWh,6237917.55,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,435.59521,TWh,435595.21,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,1131.49899,TWh,1131498.99,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2017,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,121.0168,TWh,121016.8,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,517.08854,TWh,517088.54,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,17073.78265,TWh,17073782.65,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,89.46492,TWh,89464.92,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,4207.21304,TWh,4207213.04,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,1.02277,TWh,1022.77,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,20038.74593,TWh,20038745.93,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2708.70182,TWh,2708701.82,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,138.79422,TWh,138794.22,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,6633.83372,TWh,6633833.72,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,560.27282,TWh,560272.82,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,1258.77163,TWh,1258771.63,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2018,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,117.46725,TWh,117467.25,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,546.77165,TWh,546771.65,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,17041.20817,TWh,17041208.17,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,92.0018,TWh,92001.8,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,4252.81921,TWh,4252819.21,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.99635,TWh,996.35,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,20083.31347,TWh,20083313.47,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2780.48864,TWh,2780488.64,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,147.45164,TWh,147451.64,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,6997.00503,TWh,6997005.03,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,691.60442,TWh,691604.42,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,1412.8116,TWh,1412811.6,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2019,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,114.16503,TWh,114165.03,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
